赶狗入穷巷	赶狗入穷巷 即事情做得太绝，到头来遭报复
一肚心无落	一肚心无落 对结果非常不满，或对事情非常担心
二八乱穿衣	二八乱穿衣 “二八”指阳江的农历二月八月天气
芋呷作蛇打	芋呷作蛇打 看不清，做错事。“芋呷”即芋头叶柄
无打得眼甩	无打得眼甩 形容物小或价值不高，不能引起对方重视
死过虾㑷曲	死过虾㑷曲 意同上。形容事情糟透了。“能”即那样
买炮仗请人放	买炮仗请人放 笨
冇狗押猫吃屎	冇狗押猫吃屎 将就
一粒米都爆罂	一粒米都爆罂 有就吃
上得高跌得重	上得高跌得重 位高者危
有你讲冇倩话	有你讲冇倩话 专横霸道
棺材也要锯角	棺材也要锯角 贪财至极
画公仔画出肠	画公仔画出肠 多此一举
番鬼佬屎都香	番鬼佬屎都香 媚外之言
炮仗一点就着	炮仗一点就着 比喻性子急
看见都黄鳝尾	看见都黄鳝尾 事情略见头绪
知死华肯闭眼	知死华肯闭眼 无法预料后果
张天师着鬼迷	张天师着鬼迷 聪明反被聪明误
一停货一停钱	一停货一停钱 一种货物一种价钱
冇油无得脱镬	冇油无得脱镬 不花钱就成不了事
上床又想冚被	上床又想冚被 得寸进尺，贪得无厌
卖麻糖舐巴掌	卖麻糖舐巴掌 意同“种稻的人没米吃”
隔离屋饭焦香	隔离屋饭焦香 邻家的锅巴香，意即人家的东西比自己的好
龙床无敌狗窦	龙床无敌狗窦 人家的好床也难以入睡，比喻不习惯于新环境
头路多过磨柱花	头路多过磨柱花 多事
年晚钱，饭后烟	年晚钱，饭后烟 急需
手指拗入无拗出	手指拗入无拗出 偏私
一个麻雀分千兵	一个麻雀分千兵 分不了
一分钱，一分货	一分钱，一分货 价值相当
一尺风，三尺浪	一尺风，三尺浪 推波助澜
买炮仗放灶愿烧	买炮仗放灶愿烧 用非其所
外低好看里头空	外低好看里头空 华而不实
屙屎无出怨地硬	屙屎无出怨地硬 胡乱埋怨
山鸡走入凤凰群	山鸡走入凤凰群 鱼目混珠
篾白杀人无用刀	篾白杀人无用刀 手段厉害
肥水无落别人田	肥水无落别人田 自己得利
芋呷水，两头流	芋呷水，两头流 挑拨是非
辰时开花卯时戴	辰时开花卯时戴 急于求成
顺得哥来失嫂意	顺得哥来失嫂意 左右为难
一人无敌两人计	一人无敌两人计 人多计谋多
一粒米也爱做饭	一粒米也爱做饭 有就吃掉它
好牛无吃回头草	好牛无吃回头草 要勇往直前
田螺无知身呢扭	田螺无知身呢扭 无自知之明
真金无怕红炉火	真金无怕红炉火 经得起考验
讲来讲去三幅被	讲来讲去三幅被 啰唆、重复
头上无花花屎𡱽	头上无花花屎𡱽 装饰错了地方
好心无得好来报	好心无得好来报 好心不得好报
好猪仔无阉得坏	好猪仔无阉得坏 真金不怕火炼
屙屎落衭一时松	屙屎落衭一时松 贪图一时方便
由曱无知身臭臊	由曱无知身臭臊 没有自知之明
老虎头上钉虱乸	老虎头上钉虱乸 太岁头上动士
十个指头有长短	十个指头有长短 做事不能一刀切
大沟米，一身沙	大沟米，一身沙 充阔，无自知之明
有钱使得鬼推磨	有钱使得鬼推磨 讽刺见钱眼开的人
老鼠想吃天鹅肉	老鼠想吃天鹅肉 癞蛤蟆想吃天鹅肉
送芋之人思月饼	送芋之人思月饼 抛砖引玉。有贬义
一下生，两下熟	一下生，两下熟 见得多，自然会熟识
一日生，两日熟	一日生，两日熟 多见面就会互相熟悉
一鸡衰，百鸡锥	一鸡衰，百鸡锥 比喻一人倒霉众人欺
万丈高楼凭地起	万丈高楼凭地起 按部就班，先打基础
四两鸭仔探条颈	四两鸭仔探条颈 能力不大，却不示弱
灶愿面前执大刀	灶愿面前执大刀 岂有此理、不合情理
床头打跤床尾和	床头打跤床尾和 夫妻吵架容易互相谅解
一样米吃百样人	一样米吃百样人 人是复杂的，多种多样的
盲眼佬生盲眼仔	盲眼佬生盲眼仔 无开之日，多指久雨不晴
鸡腿打人牙较软	鸡腿打人牙较软 吃人的口软，拿人的手软
偷鸡无紧蚀把米	偷鸡无紧蚀把米 做坏事不成功，反而受亏损
有风无好尽驶𢃇	有风无好尽驶𢃇 事情不要做绝，要留有余地
一家点火两家光	一家点火两家光 一举两得，将孩子过继给亲戚
阉鸡无紧去阉猫	阉鸡无紧去阉猫 甲事做不成去做乙事，胡乱来
无委讲至出厅底	无委讲至出厅底 骂人语。责备人说错话的恶毒语
瘦狗无忍得热屎	瘦狗无忍得热屎 耐不住引诱，也喻没有耐心等待
阿太生仔使人教	阿太生仔使人教 比喻多此一举，或讥人好为人师
一山华有一山高	一山华有一山高 一山更比一山高。“华”即“还”
屎𡱽花花计话人	屎𡱽花花计话人 自己的丑事多着呢，还去评论别人
鸡膥㑷密菢出仔	鸡膥㑷密菢出仔 意即“欲使人不知，除非已莫为”
死过咸鱼曲过虾	死过咸鱼曲过虾 形容人把事情办坏了，落得不可收拾的境地
𧨾人上树拔都梯	𧨾人上树拔都梯 骗人家上树然后把上树的梯子移走，即有意为难
拆观音堂起关帝庙	拆观音堂起关帝庙 顾此失彼
一个钱绹十二个克	一个钱绹十二个克 吝啬、节俭
性急无吃得热蕃薯	性急无吃得热蕃薯 欲速则不达
拐仔过门槛都要钱	拐仔过门槛都要钱 千点小事也要报酬
撑得船来无打得鼓	撑得船来无打得鼓 分身不下，事不可兼为，顾此失彼
捰得上安无得下落	捰得上安无得下落 哄得了长辈却得罪了晚辈，即顾此失彼
大姨生疮，捉二姨灸	大姨生疮，捉二姨灸 乱做
白狗偷吃，黑狗担灾	白狗偷吃，黑狗担灾 冤枉
一个半斤，一个八两	一个半斤，一个八两 不相上下
上无到洲，下无到岸	上无到洲，下无到岸 进退为难
入乡从俗，入水从湾	入乡从俗，入水从湾 适应环境
公不离婆，秤不离砣	公不离婆，秤不离砣 不能分开
吃多屙多，搞多错多	吃多屙多，搞多错多 多做多错
带衣无寒，带米无饥	带衣无寒，带米无饥 有备无患
臭猪头碰紧饿鬼菩萨	臭猪头碰紧饿鬼菩萨 各有所好
牛着牛当，马着马亡	牛着牛当，马着马亡 不互相帮助
打铜吃铜，打铁吃铁	打铜吃铜，打铁吃铁 做什么吃什么
有㑷大头，顶㑷大帽	有㑷大头，顶㑷大帽 意即量力而为
有心生膥，冇心菢仔	有心生膥，冇心菢仔 做事有头无尾
耳听为闻，眼见为真	耳听为闻，眼见为真 必须亲自实践
一子错，满盘皆落索	一子错，满盘皆落索 错一步，步步错
大人𨆓墙，细仔学样	大人𨆓墙，细仔学样 大人做了坏榜样
翻转系锣，覆转系鼓	翻转系锣，覆转系鼓 多变、反复无常
一粒米做无出一镬饭	一粒米做无出一镬饭 巧妇难为无米之炊
做船起屋，一两两六	做船起屋，一两两六 做计划要留有余地
上无到天，下无到地	上无到天，下无到地 前不着村，后不着店
迟田莫耕，迟仔莫生	迟田莫耕，迟仔莫生 不合时宜的事不要做
有清吃清，有浊吃浊	有清吃清，有浊吃浊 能同甘共苦或不拘饮食
有粥吃粥，有饭吃饭	有粥吃粥，有饭吃饭 能同甘共苦或不拘饮食
麻雾谷谷，大鱼入屋	麻雾谷谷，大鱼入屋 大雾天捉鱼多——渔谚
牛事未了，马事又来	牛事未了，马事又来 事件接踵而来，多指坏事
亲了关帝，得罪了观音	亲了关帝，得罪了观音 顾此失彼
手掌系肉，手背也系肉	手掌系肉，手背也系肉 左右为难
扭一个计，拧又一个计	扭一个计，拧又一个计 反复无常
人矮心高，杀人无使刀	人矮心高，杀人无使刀 贪心、心坏
无在起身早，尽在粥冻	无在起身早，尽在粥冻 赶早不如赶巧
未吃三日豆腐，想升仙	未吃三日豆腐，想升仙 功夫未到家，想逞能
未到棺材头，眼泪无流	未到棺材头，眼泪无流 不到紧要关头无动于衷
在家千日好，出路半朝难	在家千日好，出路半朝难 
独木不成林，独仔无人群	独木不成林，独仔无人群 
住在茅寮下，势着放低头	住在茅寮下，势着放低头 被迫顺从
木门对木门，竹门对竹门	木门对木门，竹门对竹门 门第相当
点火生亚大，打锣嫁亚奶	点火生亚大，打锣嫁亚奶 做事颠倒
见高低头拜，见低屙尿濑	见高低头拜，见低屙尿濑 欺善怕恶
青竹蛇儿口，黄蜂尾后针	青竹蛇儿口，黄蜂尾后针 形容人恶毒
黄鳝过沙滩，无死脱身潺	黄鳝过沙滩，无死脱身潺 喻事情棘手
上屋搬下屋，冇见一箩谷	上屋搬下屋，冇见一箩谷 损耗是难免的
懒人多计轿，无系屎至尿	懒人多计轿，无系屎至尿 懒惰的人借口多
无怕无识货，至怕货比货	无怕无识货，至怕货比货 “至怕”即最怕
男大映门风，女大羞人丛	男大映门风，女大羞人丛 催成年男女婚嫁
瘦狗攀高栈，无攀好过攀	瘦狗攀高栈，无攀好过攀 不应有非分的妄求
有被也天光，无被也天光	有被也天光，无被也天光 贫富都一样要过日子
行得夜路多，终归撞紧鬼	行得夜路多，终归撞紧鬼 多做坏事，总会受惩罚
人情为人情，数目爱分明	人情为人情，数目爱分明 私事归私事，账目不能糊涂
无到棺材头，眼泪未肯流	无到棺材头，眼泪未肯流 事情不到很糟糕时还不服输
盲眼佬钉竻，有开眼佬挑	盲眼佬钉竻，有开眼佬挑 不要以为人家可欺，提防有人替他出气
千世无抬轿，抬轿撞紧亲家	千世无抬轿，抬轿撞紧亲家 比喻刚做事就丢脸
打死一世蛤仔，无到一罂煲	打死一世蛤仔，无到一罂煲 干一辈子也无济于事
你有㑷深水，俼有㑷长竹篙	你有㑷深水，俼有㑷长竹篙 不要以为自己了不起，人家不会比你差
你无嫌我箩疏，我无嫌你米碎	你无嫌我箩疏，我无嫌你米碎 互不嫌弃
系那谷出那米，系那娘出那仔	系那谷出那米，系那娘出那仔 事出有因
一代姑，二代表，三代了了了	一代姑，二代表，三代了了了 亲戚三代之后，便无亲可言
朝红风，晚红雨，晏昼红街市	朝红风，晚红雨，晏昼红街市 早晨天红是打风的预兆，晚上红是下雨的预兆
算命先生不知死，地理先生无处埋	算命先生不知死，地理先生无处埋 骗人
交疍家，养鸭乸，你一揸，其一把	交疍家，养鸭乸，你一揸，其一把 礼尚往来
好马不吃回头草，好女无嫁回头佬	好马不吃回头草，好女无嫁回头佬 要勇往直前
大刀无磨成死铁，夫娘无打成妖孽	大刀无磨成死铁，夫娘无打成妖孽 对老婆要多教训
行船跑马三分命，生仔夫娘冇一成	行船跑马三分命，生仔夫娘冇一成 喻产妇临产的危险
跟得好人得好话，跟得丑人执教化	跟得好人得好话，跟得丑人执教化 近朱者赤，近墨者黑
卖扇夫娘手遮月，卖花夫娘插竹叶	卖扇夫娘手遮月，卖花夫娘插竹叶 意同“种稻的人没米吃”
嫁鸡随鸡，嫁狗随狗，嫁着马骝浑山走	嫁鸡随鸡，嫁狗随狗，嫁着马骝浑山走 随遇而安
